TimeStamp;Over240P3;Over240P2;Over240P1;1VStepsP3;1VStepsP2;1VStepsP1
2017-05-07 14:22:41.490;Over;Over;;;;
2017-05-07 14:23:00.421;Over;Over;;;;
2017-05-07 14:23:09.773;Over;Over;;;;
2017-05-07 14:23:19.239;Over;Over;;;;
2017-05-07 14:23:28.703;Over;Over;;;;
2017-05-07 14:23:38.161;Over;Over;;;;
2017-05-07 14:23:56.988;Over;Over;;;;
2017-05-07 14:24:06.435;Over;Over;;;;
2017-05-07 14:24:25.262;Over;Over;;;;
2017-05-07 14:24:34.747;Over;Over;;;;
2017-05-07 14:24:44.074;Over;Over;;;;
2017-05-07 14:24:53.554;Over;Over;;;;
2017-05-07 14:25:03.012;Over;Over;;;;
2017-05-07 14:25:21.838;Over;Over;;;;
2017-05-07 14:25:40.646;;Over;;;;
2017-05-07 14:25:50.114;;Over;;;;
2017-05-07 14:25:59.565;;Over;;;;
2017-05-07 14:26:09.038;;Over;;;;
2017-05-07 14:26:18.405;;Over;;;;
2017-05-07 14:26:27.869;Over;Over;;;;
2017-05-07 14:26:37.331;;Over;;;;
2017-05-07 14:28:49.239;Over;;;;;
2017-05-07 14:28:58.710;Over;Over;;;;
2017-05-07 14:29:08.180;Over;Over;;;;
2017-05-07 14:29:17.638;Over;Over;;;;
2017-05-07 14:29:26.995;Over;Over;;;;
2017-05-07 14:29:36.452;Over;Over;;;;
2017-05-07 14:29:45.910;Over;Over;;;;
2017-05-07 14:29:55.282;;Over;;;;
2017-05-07 14:30:04.742;Over;Over;;;;
2017-05-07 14:30:23.548;;Over;;;;
2017-05-07 14:30:33.001;;Over;;;;
2017-05-07 14:30:42.472;Over;Over;;;;
2017-05-07 14:30:51.926;Over;Over;;;;
2017-05-07 14:31:01.274;Over;Over;;;;
2017-05-07 14:31:20.229;Over;Over;;;;
2017-05-07 14:31:29.573;Over;Over;Over;;;
2017-05-07 14:31:39.036;Over;Over;Over;;;
2017-05-07 14:31:48.494;Over;Over;;;;
2017-05-07 14:31:57.857;Over;Over;Over;;;
2017-05-07 14:32:07.316;Over;Over;Over;;;
2017-05-07 14:32:16.775;Over;Over;;;;
2017-05-07 14:32:26.127;Over;Over;;;;
2017-05-07 14:32:35.584;Over;Over;;;;
2017-05-07 14:32:45.066;Over;Over;;;;
2017-05-07 14:32:54.420;Over;Over;;;;
2017-05-07 14:33:03.887;Over;Over;Over;;;
2017-05-07 14:33:13.361;Over;Over;;;;
2017-05-07 14:33:22.698;Over;Over;;;;
2017-05-07 14:33:32.168;Over;Over;;;;
2017-05-07 14:33:41.628;Over;Over;;;;
2017-05-07 14:33:51.089;Over;Over;Over;;;
2017-05-07 14:34:00.438;Over;Over;Over;;;
2017-05-07 14:34:09.900;Over;Over;;;;
2017-05-07 14:34:19.354;Over;Over;Over;;;
2017-05-07 14:34:28.720;Over;Over;Over;;;
2017-05-07 14:34:38.178;Over;Over;Over;;;
2017-05-07 14:34:47.637;Over;Over;Over;;;
2017-05-07 14:34:57.090;Over;Over;Over;;;
2017-05-07 14:35:15.920;Over;Over;Over;;;
2017-05-07 14:35:25.397;Over;Over;Over;;;
2017-05-07 14:35:34.724;Over;Over;Over;;;
2017-05-07 14:35:44.204;Over;Over;Over;;;
2017-05-07 14:35:53.679;Over;Over;Over;;;
2017-05-07 14:36:03.014;Over;Over;Over;;;
2017-05-07 14:36:12.485;Over;Over;Over;;;
2017-05-07 14:36:21.945;Over;Over;Over;;;
2017-05-07 14:36:40.751;Over;Over;Over;;;
2017-05-07 14:36:50.218;Over;Over;Over;;;
2017-05-07 14:36:59.671;Over;Over;Over;;;
2017-05-07 14:37:09.046;Over;Over;Over;;;
2017-05-07 14:37:27.966;Over;Over;Over;;;
2017-05-07 14:37:37.304;Over;Over;Over;;;
2017-05-07 14:37:46.786;Over;Over;Over;;;
2017-05-07 14:37:56.267;Over;Over;Over;;;
2017-05-07 14:38:05.619;Over;Over;Over;;;
2017-05-07 14:38:24.538;Over;Over;Over;;;
2017-05-07 14:38:43.377;Over;Over;;;;
2017-05-07 14:38:52.838;Over;Over;;;;
2017-05-07 14:39:21.115;Over;Over;;;;
2017-05-07 14:39:30.459;Over;Over;;;;
2017-05-07 14:40:08.194;Over;Over;Over;;;
2017-05-07 14:40:17.661;Over;Over;Over;;;
2017-05-07 14:40:27.122;Over;Over;Over;;;
2017-05-07 14:40:36.582;Over;Over;Over;;;
2017-05-07 14:40:45.930;Over;Over;Over;;;
2017-05-07 14:41:04.866;Over;Over;Over;;;
2017-05-07 14:41:14.214;Over;Over;Over;;;
2017-05-07 14:41:23.674;Over;Over;Over;;;
2017-05-07 14:41:33.131;Over;Over;Over;;;
2017-05-07 14:41:42.594;Over;Over;Over;;;
2017-05-07 14:41:51.940;Over;Over;Over;;;
2017-05-07 14:42:01.400;Over;Over;Over;;;
2017-05-07 14:42:29.671;Over;Over;Over;;;
2017-05-07 14:42:48.495;Over;Over;Over;;;
2017-05-07 14:42:57.954;Over;Over;Over;;;
2017-05-07 14:43:07.425;Over;Over;Over;;;
2017-05-07 14:43:16.893;Over;Over;Over;;;
2017-05-07 14:43:26.223;Over;Over;Over;;;
2017-05-07 14:43:35.689;Over;Over;Over;;;
2017-05-07 14:43:54.506;Over;Over;Over;;;
2017-05-07 14:44:03.957;Over;Over;Over;;;
2017-05-07 14:44:13.436;Over;Over;Over;;;
2017-05-07 14:44:22.882;Over;Over;;;;
2017-05-07 14:44:41.738;Over;Over;;;;
2017-05-07 14:44:51.088;Over;Over;;;;
2017-05-07 14:45:00.547;Over;Over;;;;
2017-05-07 14:45:10.030;Over;Over;;;;
2017-05-07 14:45:19.376;Over;Over;;;;
2017-05-07 14:45:28.844;Over;Over;;;;
2017-05-07 14:46:06.616;Over;Over;;;;
2017-05-07 14:46:15.962;Over;Over;;;;
2017-05-07 14:46:25.423;Over;Over;;;;
2017-05-07 14:46:34.891;Over;Over;;;;
2017-05-07 14:46:44.254;Over;Over;;;;
2017-05-07 14:47:03.189;Over;Over;;;;
2017-05-07 14:47:21.998;Over;Over;;;;
2017-05-07 14:47:31.452;Over;Over;;;;
2017-05-07 14:47:40.928;Over;Over;;;;
2017-05-07 14:47:59.737;Over;Over;;;;
2017-05-07 14:48:09.203;Over;Over;;;;
2017-05-07 14:48:18.550;Over;Over;;;;
2017-05-07 14:48:46.833;Over;Over;;;;
2017-05-07 14:48:56.302;Over;Over;;;;
2017-05-07 14:49:05.763;Over;Over;;;;
2017-05-07 14:49:15.227;Over;Over;;;;
2017-05-07 14:49:24.598;Over;Over;;;;
2017-05-07 14:49:34.054;Over;Over;;;;
2017-05-07 14:49:43.512;Over;Over;;;;
2017-05-07 14:50:02.333;Over;Over;;;;
2017-05-07 14:50:21.145;Over;Over;;;;
2017-05-07 14:50:49.534;Over;Over;;;;
2017-05-07 14:50:58.907;Over;Over;;;;
2017-05-07 14:51:17.726;Over;Over;;;;
2017-05-07 14:51:36.671;Over;Over;;;;
2017-05-07 14:51:46.053;Over;Over;;;;
2017-05-07 14:51:55.496;Over;Over;;;;
2017-05-07 14:52:04.969;Over;Over;;;;
2017-05-07 14:52:14.306;Over;Over;;;;
2017-05-07 14:52:23.780;Over;Over;;;;
2017-05-07 14:52:33.249;Over;Over;;;;
2017-05-07 14:52:42.700;Over;Over;;;;
2017-05-07 14:52:52.055;Over;Over;;;;
2017-05-07 14:53:01.518;Over;Over;Over;;;
2017-05-07 14:53:10.993;Over;Over;Over;;;
2017-05-07 14:53:39.300;Over;Over;Over;;;
2017-05-07 14:53:58.100;Over;Over;Over;;;
2017-05-07 14:54:07.561;Over;Over;Over;;;
2017-05-07 14:54:26.373;Over;Over;Over;;;
2017-05-07 14:54:35.837;Over;Over;Over;;;
2017-05-07 14:54:45.282;Over;Over;Over;;;
2017-05-07 14:54:54.648;Over;Over;Over;;;
2017-05-07 14:55:04.111;Over;Over;Over;;;
2017-05-07 14:55:13.572;Over;Over;Over;;;
2017-05-07 14:55:23.037;Over;Over;Over;;;
2017-05-07 14:55:32.376;Over;Over;Over;;;
2017-05-07 14:55:51.323;Over;Over;Over;;;
2017-05-07 14:56:00.668;Over;Over;Over;;;
2017-05-07 14:56:10.123;Over;Over;Over;;;
2017-05-07 14:56:19.602;Over;Over;Over;;;
2017-05-07 14:56:28.955;Over;Over;Over;;;
2017-05-07 14:56:38.416;Over;Over;Over;;;
2017-05-07 14:56:47.880;Over;Over;Over;;;
2017-05-07 14:56:57.328;Over;Over;Over;;;
2017-05-07 14:57:06.697;Over;Over;Over;;;
2017-05-07 14:57:16.154;Over;Over;Over;;;
2017-05-07 14:57:25.607;Over;Over;Over;;;
2017-05-07 14:57:34.965;Over;Over;Over;;;
2017-05-07 14:57:44.435;Over;Over;Over;;;
2017-05-07 14:57:53.896;Over;Over;Over;;;
2017-05-07 14:58:03.270;Over;Over;Over;;;
2017-05-07 14:58:12.727;Over;Over;Over;;;
2017-05-07 14:58:22.203;Over;Over;Over;;;
2017-05-07 14:58:31.543;Over;Over;Over;;;
2017-05-07 14:58:41.013;Over;Over;Over;;;
2017-05-07 14:58:50.462;Over;Over;Over;;;
2017-05-07 14:59:09.279;Over;Over;Over;;;
2017-05-07 14:59:28.214;Over;Over;Over;;;
2017-05-07 14:59:37.671;Over;Over;Over;;;
2017-05-07 14:59:47.044;Over;Over;Over;;;
2017-05-07 14:59:56.495;Over;Over;Over;;;
2017-05-07 15:00:05.950;Over;Over;;;;
2017-05-07 15:00:24.774;Over;Over;;;;
2017-05-07 15:00:43.580;Over;Over;;;;
2017-05-07 15:00:53.043;Over;Over;Over;;;
2017-05-07 15:01:02.503;Over;Over;Over;;;
2017-05-07 15:01:11.957;Over;Over;Over;;;
2017-05-07 15:01:21.329;Over;Over;Over;;;
2017-05-07 15:01:30.786;Over;Over;Over;;;
2017-05-07 15:01:49.709;Over;Over;;;;
2017-05-07 15:02:08.515;Over;Over;;;;
2017-05-07 15:02:17.987;Over;Over;;;;
2017-05-07 15:02:27.327;Over;Over;;;;
2017-05-07 15:03:05.058;Over;Over;;;;
2017-05-07 15:03:14.525;Over;Over;;;;
2017-05-07 15:03:23.985;Over;Over;;;;
2017-05-07 15:03:33.487;Over;Over;Over;;;
2017-05-07 15:03:52.295;Over;Over;Over;;;
2017-05-07 15:04:01.763;Over;Over;;;;
2017-05-07 15:04:11.087;Over;Over;;;;
2017-05-07 15:04:20.546;Over;Over;;;;
2017-05-07 15:04:30.011;Over;Over;Over;;;
2017-05-07 15:04:39.471;Over;Over;Over;;;
2017-05-07 15:04:48.845;Over;Over;;;;
2017-05-07 15:05:07.678;Over;Over;;;;
2017-05-07 15:05:17.154;Over;Over;Over;;;
2017-05-07 15:05:26.622;Over;Over;Over;;;
2017-05-07 15:05:45.457;Over;Over;Over;;;
2017-05-07 15:05:54.904;Over;Over;Over;;;
2017-05-07 15:06:23.182;Over;Over;Over;;;
2017-05-07 15:06:32.658;Over;Over;Over;;;
2017-05-07 15:06:41.992;Over;Over;;;;
2017-05-07 15:06:51.474;Over;Over;;;;
2017-05-07 15:07:00.934;Over;Over;Over;;;
2017-05-07 15:07:10.393;Over;Over;;;;
2017-05-07 15:07:19.744;Over;Over;;;;
2017-05-07 15:07:38.675;Over;Over;;;;
2017-05-07 15:07:48.135;Over;Over;;;;
2017-05-07 15:07:57.487;Over;Over;Over;;;
2017-05-07 15:08:06.947;Over;Over;Over;;;
2017-05-07 15:08:16.414;Over;Over;Over;;;
2017-05-07 15:08:25.757;Over;Over;;;;
2017-05-07 15:08:35.216;Over;Over;;;;
2017-05-07 15:08:54.045;Over;Over;;;;
2017-05-07 15:09:03.517;Over;Over;;;;
2017-05-07 15:09:12.979;Over;Over;Over;;;
2017-05-07 15:09:22.427;Over;Over;;;;
2017-05-07 15:09:31.810;Over;Over;Over;;;
2017-05-07 15:09:41.267;Over;Over;Over;;;
2017-05-07 15:09:50.732;Over;Over;;;;
2017-05-07 15:10:00.082;Over;Over;Over;;;
2017-05-07 15:10:09.536;Over;Over;Over;;;
2017-05-07 15:10:19.016;Over;Over;Over;;;
2017-05-07 15:10:28.480;Over;Over;;;;
2017-05-07 15:10:37.831;Over;Over;;;;
2017-05-07 15:10:47.292;Over;Over;Over;;;
2017-05-07 15:10:56.782;Over;Over;;;;
2017-05-07 15:11:06.130;Over;Over;Over;;;
2017-05-07 15:11:15.580;Over;Over;Over;;;
2017-05-07 15:11:53.351;Over;Over;;;;
2017-05-07 15:12:02.700;Over;Over;Over;;;
2017-05-07 15:12:12.178;Over;Over;;;;
2017-05-07 15:12:21.632;Over;Over;;;;
2017-05-07 15:12:31.007;Over;Over;Over;;;
2017-05-07 15:12:40.474;Over;Over;Over;;;
2017-05-07 15:12:49.942;Over;Over;Over;;;
2017-05-07 15:12:59.296;Over;Over;Over;;;
2017-05-07 15:13:08.761;Over;Over;Over;;;
2017-05-07 15:13:27.682;Over;Over;Over;;;
2017-05-07 15:13:37.043;Over;Over;Over;;;
2017-05-07 15:13:46.504;Over;Over;Over;;;
2017-05-07 15:13:55.965;Over;Over;Over;;;
2017-05-07 15:14:14.776;Over;Over;Over;;;
2017-05-07 15:14:24.232;Over;Over;Over;;;
2017-05-07 15:14:33.694;Over;Over;Over;;;
2017-05-07 15:14:43.036;Over;Over;Over;;;
2017-05-07 15:14:52.507;Over;Over;Over;;;
2017-05-07 15:15:01.970;Over;Over;Over;;;
2017-05-07 15:15:11.423;Over;Over;Over;;;
2017-05-07 15:15:20.781;Over;Over;Over;;;
2017-05-07 15:15:30.245;Over;Over;Over;;;
2017-05-07 15:15:39.693;Over;Over;Over;;;
2017-05-07 15:15:49.167;Over;Over;Over;;;
2017-05-07 15:15:58.527;Over;Over;Over;;;
2017-05-07 15:16:17.451;Over;Over;Over;;;
2017-05-07 15:16:36.276;Over;Over;Over;;;
2017-05-07 15:16:55.199;Over;Over;Over;;;
2017-05-07 15:17:23.471;Over;Over;Over;;;
2017-05-07 15:17:32.818;Over;Over;Over;;;
2017-05-07 15:17:51.739;Over;Over;Over;;;
2017-05-07 15:18:01.132;Over;Over;Over;;;
2017-05-07 15:18:20.068;Over;Over;Over;;;
2017-05-07 15:18:29.511;Over;Over;Over;;;
2017-05-07 15:18:38.863;Over;Over;Over;;;
2017-05-07 15:18:48.339;Over;Over;Over;;;
2017-05-07 15:18:57.817;Over;Over;Over;;;
2017-05-07 15:19:16.623;Over;Over;Over;;;
2017-05-07 15:19:26.102;Over;Over;Over;;;
2017-05-07 15:19:44.911;Over;Over;Over;;;
2017-05-07 15:19:54.375;Over;Over;Over;;;
2017-05-07 15:20:03.836;Over;Over;Over;;;
2017-05-07 15:20:13.310;Over;Over;Over;;;
2017-05-07 15:20:32.116;Over;Over;Over;;;
2017-05-07 15:20:42.084;Over;Over;Over;;;
2017-05-07 15:21:00.374;Over;Over;Over;;;
2017-05-07 15:21:09.845;Over;Over;Over;;;
2017-05-07 15:21:19.314;Over;Over;Over;;;
2017-05-07 15:21:28.765;Over;Over;Over;;;
2017-05-07 15:21:38.227;Over;Over;Over;;;
2017-05-07 15:22:06.495;Over;Over;Over;;;
2017-05-07 15:22:15.956;Over;Over;Over;;;
2017-05-07 15:22:44.227;Over;Over;Over;;;
2017-05-07 15:23:03.037;Over;Over;;;;
2017-05-07 15:23:12.508;Over;Over;;;;
2017-05-07 15:23:21.970;Over;Over;;;;
2017-05-07 15:23:31.432;Over;Over;;;;
2017-05-07 15:23:59.738;Over;Over;;;;
2017-05-07 15:24:09.091;Over;Over;;;;
2017-05-07 15:24:18.596;Over;Over;;;;
2017-05-07 15:24:28.086;Over;Over;;;;
2017-05-07 15:24:56.332;Over;Over;;;;
2017-05-07 15:25:05.779;Over;Over;;;;
2017-05-07 15:25:15.236;Over;Over;;;;
2017-05-07 15:25:24.562;Over;Over;;;;
2017-05-07 15:25:34.075;Over;Over;;;;
2017-05-07 15:25:43.558;Over;Over;;;;
2017-05-07 15:26:02.356;Over;Over;;;;
2017-05-07 15:26:11.921;Over;Over;;;;
2017-05-07 15:26:30.655;Over;Over;;;;
2017-05-07 15:26:40.135;Over;Over;;;;
2017-05-07 15:26:49.639;Over;Over;;;;
2017-05-07 15:26:58.918;Over;Over;Over;;;
2017-05-07 15:27:17.863;Over;Over;;;;
2017-05-07 15:27:46.115;Over;Over;;;;
2017-05-07 15:27:55.575;Over;Over;;;;
2017-05-07 15:28:05.047;Over;Over;;;;
2017-05-07 15:28:14.387;Over;Over;;;;
2017-05-07 15:28:33.345;Over;Over;;;;
2017-05-07 15:29:01.626;Over;Over;;;;
2017-05-07 15:29:11.090;Over;Over;;;;
2017-05-07 15:29:20.532;Over;Over;;;;
2017-05-07 15:29:30.029;Over;Over;Over;;;
2017-05-07 15:29:39.345;Over;Over;;;;
2017-05-07 15:29:58.258;Over;Over;;;;
2017-05-07 15:30:07.707;Over;Over;;;;
2017-05-07 15:30:26.515;Over;Over;;;;
2017-05-07 15:30:35.986;Over;Over;;;;
2017-05-07 15:30:45.436;Over;Over;;;;
2017-05-07 15:30:54.791;Over;Over;;;;
2017-05-07 15:31:13.708;Over;Over;;;;
2017-05-07 15:31:32.528;Over;Over;;;;
2017-05-07 15:31:41.997;Over;Over;;;;
2017-05-07 15:31:51.459;Over;Over;;;;
2017-05-07 15:32:00.833;Over;Over;;;;
2017-05-07 15:32:10.300;Over;Over;;;;
2017-05-07 15:32:19.769;Over;Over;;;;
2017-05-07 15:32:29.223;Over;Over;;;;
2017-05-07 15:32:38.573;Over;Over;;;;
2017-05-07 15:32:48.035;Over;Over;;;;
2017-05-07 15:32:57.513;Over;Over;;;;
2017-05-07 15:33:06.963;Over;Over;;;;
2017-05-07 15:33:25.788;Over;Over;;;;
2017-05-07 15:33:35.239;Over;Over;;;;
2017-05-07 15:33:44.710;Over;Over;;;;
2017-05-07 15:33:54.199;Over;Over;;;;
2017-05-07 15:34:22.448;Over;Over;Over;;;
2017-05-07 15:34:50.761;Over;Over;;;;
2017-05-07 15:35:00.260;Over;Over;;;;
2017-05-07 15:35:09.622;Over;Over;;;;
2017-05-07 15:35:18.995;Over;Over;Over;;;
2017-05-07 15:35:47.379;Over;Over;;;;
2017-05-07 15:35:56.835;Over;Over;;;;
2017-05-07 15:36:25.104;Over;Over;;;;
2017-05-07 15:36:34.563;Over;Over;;;;
2017-05-07 15:36:53.377;Over;Over;;;;
2017-05-07 15:37:02.846;Over;Over;Over;;;
2017-05-07 15:37:12.306;Over;Over;Over;;;
2017-05-07 15:37:21.775;Over;Over;Over;;;
2017-05-07 15:37:31.102;Over;Over;Over;;;
2017-05-07 15:37:40.618;Over;Over;Over;;;
2017-05-07 15:37:49.971;Over;Over;Over;;;
2017-05-07 15:37:59.539;Over;Over;Over;;;
2017-05-07 15:38:18.365;Over;Over;Over;;;
2017-05-07 15:38:27.806;Over;Over;Over;;;
2017-05-07 15:38:37.077;Over;Over;Over;;;
2017-05-07 15:38:46.553;Over;Over;Over;;;
2017-05-07 15:38:56.014;Over;Over;Over;;;
2017-05-07 15:39:14.817;Over;Over;Over;;;
2017-05-07 15:39:24.429;Over;Over;Over;;;
2017-05-07 15:39:33.812;Over;Over;Over;;;
2017-05-07 15:39:43.382;Over;Over;Over;;;
2017-05-07 15:39:52.596;Over;Over;Over;;;
2017-05-07 15:40:02.061;Over;Over;Over;;;
2017-05-07 15:40:11.506;Over;Over;Over;;;
2017-05-07 15:40:20.977;Over;Over;Over;;;
2017-05-07 15:40:30.380;Over;Over;Over;;;
2017-05-07 15:40:39.877;Over;Over;Over;;;
2017-05-07 15:40:49.458;Over;Over;Over;;;
2017-05-07 15:40:58.781;Over;Over;Over;;;
2017-05-07 15:41:08.171;Over;Over;;;;
2017-05-07 15:41:17.620;Over;Over;Over;;;
2017-05-07 15:41:27.082;Over;Over;Over;;;
2017-05-07 15:41:36.557;Over;Over;;;;
2017-05-07 15:41:45.817;Over;Over;;;;
2017-05-07 15:41:55.234;Over;Over;;;;
2017-05-07 15:42:14.194;Over;Over;;;;
2017-05-07 15:42:23.607;Over;Over;Over;;;
2017-05-07 15:42:33.083;Over;Over;Over;;;
2017-05-07 15:42:42.528;Over;Over;Over;;;
2017-05-07 15:43:01.317;Over;Over;Over;;;
2017-05-07 15:43:20.342;Over;Over;Over;;;
2017-05-07 15:43:29.635;Over;Over;Over;;;
2017-05-07 15:43:39.052;Over;Over;Over;;;
2017-05-07 15:43:48.526;Over;Over;Over;;;
2017-05-07 15:44:07.457;Over;Over;Over;;;
2017-05-07 15:44:16.808;Over;Over;Over;;;
2017-05-07 15:44:26.284;Over;Over;Over;;;
2017-05-07 15:44:35.716;Over;Over;Over;;;
2017-05-07 15:44:45.043;Over;Over;Over;;;
2017-05-07 15:44:54.580;Over;Over;Over;;;
2017-05-07 15:45:32.254;Over;Over;Over;;;
2017-05-07 15:45:41.818;Over;Over;Over;;;
2017-05-07 15:45:51.057;Over;Over;Over;;;
2017-05-07 15:46:00.690;Over;Over;Over;;;
2017-05-07 15:46:10.021;Over;Over;Over;;;
2017-05-07 15:46:19.367;Over;Over;Over;;;
2017-05-07 15:46:28.843;Over;Over;Over;;;
2017-05-07 15:46:38.303;Over;Over;Over;;;
2017-05-07 15:46:47.686;Over;Over;Over;;;
2017-05-07 15:46:57.110;Over;Over;Over;;;
2017-05-07 15:47:06.689;Over;Over;Over;;;
2017-05-07 15:47:16.144;Over;Over;Over;;;
2017-05-07 15:47:25.493;Over;Over;Over;;;
2017-05-07 15:47:34.970;Over;Over;Over;;;
2017-05-07 15:47:44.396;Over;Over;Over;;;
2017-05-07 15:47:53.783;Over;Over;Over;;;
2017-05-07 15:48:03.276;Over;Over;Over;;;
2017-05-07 15:48:12.695;Over;Over;Over;;;
2017-05-07 15:48:22.174;Over;Over;Over;;;
2017-05-07 15:48:31.513;Over;Over;Over;;;
2017-05-07 15:48:50.346;Over;Over;Over;;;
2017-05-07 15:48:59.813;Over;Over;Over;;;
2017-05-07 15:49:09.156;Over;Over;Over;;;
2017-05-07 15:49:28.093;Over;Over;;;;
2017-05-07 15:49:37.645;Over;Over;Over;;;
2017-05-07 15:49:56.450;Over;Over;Over;;;
2017-05-07 15:50:05.926;Over;Over;Over;;;
2017-05-07 15:50:15.194;Over;Over;Over;;;
2017-05-07 15:50:24.652;Over;Over;Over;;;
2017-05-07 15:50:43.595;Over;Over;;;;
2017-05-07 15:50:52.937;Over;Over;;;;
2017-05-07 15:51:02.464;Over;Over;;;;
2017-05-07 15:51:11.892;Over;Over;;;;
2017-05-07 15:51:21.397;Over;Over;;;;
2017-05-07 15:51:30.783;Over;Over;;;;
2017-05-07 15:51:40.241;Over;Over;;;;
2017-05-07 15:51:49.728;Over;Over;;;;
2017-05-07 15:51:59.133;Over;Over;;;;
2017-05-07 15:52:08.589;Over;Over;;;;
2017-05-07 15:52:27.456;Over;Over;;;;
2017-05-07 15:52:46.275;Over;Over;;;;
2017-05-07 15:52:55.703;Over;Over;;;;
2017-05-07 15:53:05.253;Over;Over;;;;
2017-05-07 15:53:14.570;Over;Over;;;;
2017-05-07 15:53:23.982;Over;Over;;;;
2017-05-07 15:53:33.371;Over;Over;;;;
2017-05-07 15:53:52.267;Over;Over;;;;
2017-05-07 15:54:01.645;Over;Over;;;;
2017-05-07 15:54:11.131;Over;Over;;;;
2017-05-07 15:54:20.579;Over;Over;;;;
2017-05-07 15:54:29.928;Over;Over;;;;
2017-05-07 15:54:48.869;Over;Over;;;;
2017-05-07 15:54:58.216;Over;Over;;;;
2017-05-07 15:55:07.685;Over;Over;;;;
2017-05-07 15:55:17.143;Over;Over;Over;;;
2017-05-07 15:55:26.609;Over;Over;Over;;;
2017-05-07 15:55:45.411;Over;Over;;;;
2017-05-07 15:55:54.886;Over;Over;Over;;;
2017-05-07 15:56:04.351;Over;Over;Over;;;
2017-05-07 15:56:32.627;Over;Over;;;;
2017-05-07 15:56:42.085;Over;Over;;;;
2017-05-07 15:57:00.918;Over;Over;;;;
2017-05-07 15:57:10.375;Over;Over;Over;;;
2017-05-07 15:57:19.736;Over;Over;;;;
2017-05-07 15:57:29.201;Over;Over;;;;
2017-05-07 15:57:38.659;Over;Over;;;;
2017-05-07 15:57:48.025;Over;Over;Over;;;
2017-05-07 15:57:57.506;Over;Over;Over;;;
2017-05-07 15:58:25.808;Over;Over;Over;;;
2017-05-07 15:58:35.266;Over;Over;Over;;;
2017-05-07 15:58:44.617;Over;Over;Over;;;
2017-05-07 15:58:54.090;Over;Over;;;;
2017-05-07 15:59:03.562;Over;Over;;;;
2017-05-07 15:59:13.017;Over;Over;Over;;;
2017-05-07 15:59:22.367;Over;Over;Over;;;
2017-05-07 15:59:31.818;Over;Over;Over;;;
2017-05-07 15:59:50.653;Over;Over;Over;;;
2017-05-07 16:00:00.129;Over;Over;Over;;;
2017-05-07 16:00:09.587;Over;Over;Over;;;
2017-05-07 16:00:19.050;Over;Over;Over;;;
2017-05-07 16:00:37.860;Over;Over;;;;
2017-05-07 16:00:47.319;Over;Over;;;;
2017-05-07 16:00:56.782;Over;Over;;;;
2017-05-07 16:01:06.139;Over;Over;Over;;;
2017-05-07 16:01:25.055;Over;Over;Over;;;
2017-05-07 16:01:34.540;Over;Over;Over;;;
2017-05-07 16:01:43.886;Over;Over;Over;;;
2017-05-07 16:01:53.342;Over;Over;Over;;;
2017-05-07 16:02:02.801;Over;Over;Over;;;
2017-05-07 16:02:12.143;Over;Over;Over;;;
2017-05-07 16:02:21.621;Over;Over;Over;;;
2017-05-07 16:02:31.088;Over;Over;Over;;;
2017-05-07 16:02:59.374;Over;Over;Over;;;
2017-05-07 16:03:18.190;Over;Over;Over;;;
2017-05-07 16:03:27.664;Over;Over;Over;;;
2017-05-07 16:03:37.118;Over;Over;Over;;;
2017-05-07 16:03:55.923;Over;Over;Over;;;
2017-05-07 16:04:05.385;Over;Over;Over;;;
2017-05-07 16:04:14.839;Over;Over;Over;;;
2017-05-07 16:04:24.199;Over;Over;Over;;;
2017-05-07 16:04:33.670;Over;Over;Over;;;
2017-05-07 16:04:43.136;Over;Over;;;;
2017-05-07 16:04:52.502;Over;Over;Over;;;
2017-05-07 16:05:01.969;Over;Over;Over;;;
2017-05-07 16:05:20.902;Over;Over;Over;;;
2017-05-07 16:05:30.262;Over;Over;Over;;;
2017-05-07 16:05:39.723;Over;Over;Over;;;
2017-05-07 16:05:49.188;Over;Over;Over;;;
2017-05-07 16:05:58.570;Over;Over;Over;;;
2017-05-07 16:06:08.039;Over;Over;Over;;;
2017-05-07 16:06:17.504;Over;Over;Over;;;
2017-05-07 16:06:26.865;Over;Over;Over;;;
2017-05-07 16:06:45.773;Over;Over;Over;;;
2017-05-07 16:06:55.132;Over;Over;Over;;;
2017-05-07 16:07:04.592;Over;Over;Over;;;
2017-05-07 16:07:14.049;Over;Over;Over;;;
2017-05-07 16:07:23.519;Over;Over;Over;;;
2017-05-07 16:07:32.972;Over;Over;Over;;;
2017-05-07 16:07:42.325;Over;Over;Over;;;
2017-05-07 16:07:51.771;Over;Over;Over;;;
2017-05-07 16:08:01.248;Over;Over;Over;;;
2017-05-07 16:08:10.703;Over;Over;Over;;;
2017-05-07 16:08:29.516;Over;Over;Over;;;
2017-05-07 16:08:38.986;Over;Over;Over;;;
2017-05-07 16:08:48.324;Over;Over;Over;;;
2017-05-07 16:08:57.797;Over;Over;Over;;;
2017-05-07 16:09:16.737;Over;Over;Over;;;
2017-05-07 16:09:26.087;Over;Over;Over;;;
2017-05-07 16:09:35.547;Over;Over;Over;;;
2017-05-07 16:09:45.002;Over;Over;Over;;;
2017-05-07 16:09:54.461;Over;Over;Over;;;
2017-05-07 16:10:03.848;Over;Over;Over;;;
2017-05-07 16:10:22.669;Over;Over;Over;;;
2017-05-07 16:10:32.126;Over;Over;Over;;;
